交易所,板块,代码,市场代码,名称,空字段f1,最新价,涨跌额,涨跌幅,流通市场代码,成交量,成交额,振幅,最高,昨收,最低,今开,量比,换手率,市盈率,市净率,行业,地域板块,概念题材
深交所,深市主板,002055,0,ST得润,2,5.98,-0.14,-2.29,2,235555,142129650.94,2.45,6.13,6.12,5.98,6.13,1.12,3.97,35.78,2.67,消费电子,广东板块,"创投,深圳特区,特斯拉概念,无人驾驶,小米概念,独角兽,OLED,华为概念,PCB,新能源车,车联网(车路云),第三代半导体,EDR概念,高压快充,铜缆高速连接"
深交所,深市主板,002056,0,横店东磁,2,19.67,-0.23,-1.16,2,245897,485710251.72,2.51,20.1,19.9,19.6,20.03,0.93,1.51,20.73,2.9,光伏设备,浙江板块,"军工,新能源,新材料,锂电池概念,稀土永磁,光伏概念,长江三角,特斯拉概念,苹果概念,小金属概念,5G概念,共享经济,工业互联,华为概念,氢能源,新能源车,无线充电,磁悬浮概念,TOPCon电池,BC电池,低空经济,消费电子概念,电池技术,通信技术"
深交所,深市主板,002057,0,中钢天源,2,9.56,-0.32,-3.24,2,146258,140943159.98,3.44,9.86,9.88,9.52,9.86,1.41,1.94,26.07,2.21,专业服务,安徽板块,"军工,新材料,锂电池概念,核能核电,稀土永磁,石墨烯,燃料电池概念,央国企改革,无人机,一带一路,化债(AMC)概念,机器人概念,房屋检测,人形机器人,雅下水电概念,电池技术"
深交所,深市主板,002058,0,*ST威尔,2,26.44,0.04,0.15,2,19526,51735959.38,3.6,26.97,26.4,26.02,26.8,0.68,1.36,126.23,59.87,通用设备,上海板块,"创投,长江三角,特斯拉概念"
深交所,深市主板,002059,0,云南旅游,2,4.69,-0.07,-1.47,2,85814,40405656.0,1.68,4.76,4.76,4.68,4.76,0.96,0.87,-35.47,4.49,旅游及景区,云南板块,"旅游酒店,西部大开发,央国企改革,旅游概念,虚拟现实,REITs概念,虚拟数字人,文娱消费"
深交所,深市主板,002060,0,广东建工,2,3.79,0.0,0.0,2,304572,115502988.0,1.58,3.82,3.79,3.76,3.78,0.8,1.95,31.8,0.98,电力,广东板块,"工程建设,新能源,光伏概念,风能,水利建设,粤港自贸,央国企改革,一带一路,PPP模式,乡村振兴,氢能源,碳交易,储能概念,抽水蓄能,绿色电力,新型城镇化"
深交所,深市主板,002061,0,浙江交科,2,3.87,-0.05,-1.28,2,217095,84692902.82,1.53,3.93,3.92,3.87,3.91,1.06,0.84,11.85,0.65,基础建设,浙江板块,"工程建设,铁路基建,长江三角,水利建设,生态农业,央国企改革,一带一路,PPP模式,装配建筑"
深交所,深市主板,002062,0,宏润建设,2,9.81,-0.22,-2.19,2,399530,395137978.31,4.59,10.17,10.03,9.71,10.04,0.82,3.55,41.15,2.44,基础建设,浙江板块,"工程建设,新能源,光伏概念,长江三角,PPP模式,海绵城市,碳交易,绿色电力,地下管网,新型城镇化,机器人概念"
深交所,深市主板,002063,0,远光软件,2,6.52,-0.07,-1.06,2,422217,275033686.68,1.97,6.59,6.59,6.46,6.57,0.81,2.39,288.46,3.13,软件开发,广东板块,"军工,创投,云计算,智能电网,光伏概念,大数据,网络安全,央国企改革,国产软件,充电桩,人工智能,区块链,百度概念,华为概念,虚拟电厂,碳交易,信创,财税数字化,DeepSeek概念,AI应用,电网概念"
深交所,深市主板,002064,0,华峰化学,2,11.3,0.2,1.8,2,359607,402713112.13,3.06,11.4,11.1,11.06,11.19,0.71,0.73,20.97,2.01,化学纤维,浙江板块,"化工原料,长江三角,降解塑料"
深交所,深市主板,002065,0,东华软件,2,8.51,-0.21,-2.41,2,471737,403565633.61,2.75,8.72,8.72,8.48,8.69,0.76,1.62,110.07,2.2,IT服务Ⅱ,北京板块,"云计算,水利建设,智慧城市,大数据,互联网金融,网络安全,国产软件,虚拟现实,人工智能,增强现实,无人驾驶,军民融合,AI智能体,区块链,工业互联,互联医疗,百度概念,华为概念,智慧政务,车联网(车路云),数据中心,抖音概念(字节概念),鸿蒙概念,生物识别,DRG/DIP,跨境支付,信创,算力概念,DeepSeek概念,腾讯云,海南自贸,创新医疗服务"
深交所,深市主板,002066,0,瑞泰科技,2,23.93,-1.73,-6.74,2,341337,883551448.74,19.1,28.23,25.66,23.33,27.9,6.91,14.78,-439.71,9.03,装修建材,北京板块,"新材料,央国企改革"
深交所,深市主板,002067,0,景兴纸业,2,4.89,-0.06,-1.21,2,312601,152813428.56,2.22,4.96,4.95,4.85,4.95,0.81,2.34,85.01,1.08,造纸,浙江板块,"造纸印刷,创投,长江三角,IPO受益,一带一路,快递概念,绿色电力,数字经济,飞行汽车(eVTOL),低空经济"
深交所,深市主板,002068,0,黑猫股份,2,9.07,-0.34,-3.61,2,170430,155610759.87,4.14,9.41,9.41,9.02,9.41,0.7,2.32,-17.54,2.86,橡胶,江西板块,"煤化工概念,节能环保,新材料,锂电池概念,央国企改革,PVDF概念,电池技术"
深交所,深市主板,002069,0,獐子岛,2,3.72,-0.13,-3.38,2,121766,45827986.7,4.42,3.87,3.85,3.7,3.85,1.07,1.71,258.49,96.36,渔业,辽宁板块,"海洋经济,电商概念,央国企改革,冷链物流,水产概念,预制菜概念,微盘股"
深交所,深市主板,002072,0,凯瑞德,2,7.07,-0.04,-0.56,2,83075,58699358.8,2.95,7.21,7.11,7.0,7.1,0.76,2.26,-144.58,11.25,贸易Ⅱ,湖北板块,微盘股
深交所,深市主板,002073,0,软控股份,2,6.6,-0.16,-2.37,2,305003,202217990.99,3.25,6.77,6.76,6.55,6.76,1.17,3.01,55.63,1.06,专用设备,山东板块,"新材料,锂电池概念,一带一路,工业互联,胎压监测,传感器,固态电池,汽车芯片,电池技术"
深交所,深市主板,002074,0,国轩高科,2,36.68,-0.6,-1.61,2,377898,1387411002.66,2.68,37.46,37.28,36.46,37.28,0.72,2.18,788.71,2.3,电池,安徽板块,"新能源,锂电池概念,智能电网,长江三角,风能,充电桩,华为概念,新能源车,数据中心,固态电池,换电概念,储能概念,动力电池回收,飞行汽车(eVTOL),低空经济,电网概念,电池技术"
深交所,深市主板,002075,0,沙钢股份,2,4.56,-0.04,-0.87,2,306414,140353294.97,2.17,4.63,4.6,4.53,4.59,0.75,1.4,48.69,1.51,特钢Ⅱ,江苏板块,
深交所,深市主板,002076,0,*ST星光,2,2.31,-0.03,-1.28,2,378322,88059211.0,3.42,2.38,2.34,2.3,2.35,0.89,3.63,-91.12,8.42,照明设备Ⅱ,广东板块,"节能环保,新材料,锂电池概念,LED概念,光伏概念,电商概念,病毒防治,智能家居,独角兽,新能源车,电池技术"
深交所,深市主板,002077,0,大港股份,2,17.43,-0.13,-0.74,2,281056,487866712.04,1.99,17.55,17.56,17.2,17.53,0.81,4.84,65.85,2.99,半导体,江苏板块,"节能环保,创投,锂电池概念,光伏概念,长江三角,央国企改革,国产芯片,半导体概念,汽车芯片,存储芯片,电池技术"
深交所,深市主板,002078,0,太阳纸业,2,14.16,-0.46,-3.15,2,343958,489710595.72,4.17,14.68,14.62,14.07,14.63,1.72,1.24,10.91,1.27,造纸,山东板块,"造纸印刷,代糖概念"
深交所,深市主板,002079,0,苏州固锝,2,12.66,-0.29,-2.24,2,576957,730424006.86,2.63,12.9,12.95,12.56,12.8,0.67,7.12,33.83,2.82,电池,江苏板块,"创投,物联网,光伏概念,长江三角,智能穿戴,苹果概念,5G概念,虚拟现实,华为概念,国产芯片,无线耳机,胎压监测,传感器,HJT电池,半导体概念,第三代半导体,碳化硅,TOPCon电池,先进封装,BC电池,人形机器人,消费电子概念,通信技术"
深交所,深市主板,002080,0,中材科技,2,65.99,2.91,4.61,2,610311,3856252456.71,9.77,66.76,63.08,60.6,63.06,1.27,3.64,54.55,5.42,玻璃玻纤,江苏板块,"军工,新能源,节能环保,新材料,锂电池概念,长江三角,风能,燃料电池概念,央国企改革,一带一路,5G概念,氢能源,PCB,商业航天,电池技术,通信技术"
深交所,深市主板,002081,0,金 螳 螂,2,7.98,0.73,10.07,2,5535447,4225028900.85,10.07,7.98,7.25,7.25,7.43,1.13,20.93,30.07,1.52,装修装饰Ⅱ,江苏板块,"长江三角,电商概念,PPP模式,半导体概念,装配建筑,商业航天"
深交所,深市主板,002082,0,ST万邦,2,22.05,-1.16,-5.0,2,857,1889685.0,0.0,22.05,23.21,22.05,22.05,0.01,0.02,32.75,5.16,化学制药,浙江板块,"长江三角,中药概念,医疗器械概念,一带一路,阿兹海默,流感,肝炎概念,创新药,病原体防治"
深交所,深市主板,002083,0,孚日股份,2,11.09,0.04,0.36,2,316253,349160580.16,2.44,11.2,11.05,10.93,11.05,0.82,3.34,14.55,2.15,纺织制造,山东板块,"新能源,创投,锂电池概念,婴童概念,央国企改革,氟化工概念,贬值受益,托育服务,同步磁阻电机,电池技术"
深交所,深市主板,002084,0,海鸥住工,2,3.77,-0.06,-1.57,2,174616,66711773.39,3.13,3.88,3.83,3.76,3.84,1.28,2.71,-27.05,1.88,家居用品,广东板块,"智能家居,装配建筑,空气能热泵,微盘股"
深交所,深市主板,002085,0,万丰奥威,2,13.95,-0.29,-2.04,2,307472,431266435.31,2.67,14.26,14.24,13.88,14.25,0.94,1.45,30.47,3.88,汽车零部件,浙江板块,"节能环保,长江三角,通用航空,特斯拉概念,新能源车,商业航天,华为汽车,汽车一体化压铸,飞行汽车(eVTOL),低空经济,碳纤维"
深交所,深市主板,002086,0,东方海洋,2,1.94,-0.09,-4.43,2,686052,135121602.98,4.43,2.03,2.03,1.94,2.02,1.27,4.34,-84.31,3.0,医疗器械,山东板块,"食品安全,海洋经济,医疗器械概念,体外诊断概念,水产概念,预制菜概念,幽门螺杆菌概念,病原体防治,精准诊断"
深交所,深市主板,002088,0,鲁阳节能,2,9.8,-0.2,-2.0,2,34587,34236112.26,3.0,10.09,10.0,9.79,10.08,0.88,0.68,431.21,1.99,装修建材,山东板块,"新材料,锂电池概念,可燃冰,电池技术,油气资源"
深交所,深市主板,002090,0,金智科技,2,11.42,0.13,1.15,2,139479,160119180.95,3.1,11.62,11.29,11.27,11.3,1.56,3.53,52.31,2.92,电网设备,江苏板块,"新能源,核能核电,智能电网,长江三角,智慧城市,充电桩,5G概念,人工智能,华为概念,垃圾分类,智慧政务,数据中心,虚拟电厂,储能概念,数字经济,机器人概念,信创,电网概念,通信技术"
深交所,深市主板,002091,0,江苏国泰,2,9.25,-0.27,-2.84,2,455136,424636925.11,3.78,9.56,9.52,9.2,9.54,0.62,2.85,17.77,0.94,贸易Ⅱ,江苏板块,"新材料,锂电池概念,长江三角,参股保险,婴童概念,央国企改革,超级电容,一带一路,贬值受益,新能源车,有机硅概念,固态电池,电池技术"
深交所,深市主板,002092,0,中泰化学,2,5.71,-0.33,-5.46,2,1173314,684570303.31,6.95,6.1,6.04,5.68,6.04,1.54,4.56,-25.92,0.69,化学原料,新疆板块,"煤化工概念,石墨烯,央国企改革,一带一路,降解塑料,碳交易"
深交所,深市主板,002093,0,国脉科技,2,8.52,-0.17,-1.96,2,162510,139991304.78,3.91,8.83,8.69,8.49,8.69,1.05,1.61,-114.59,2.23,教育,福建板块,"物联网,养老概念,在线教育,5G概念,人工智能,AI智能体,华为概念,鸿蒙概念,职业教育,数字经济,信创,通信技术"
深交所,深市主板,002094,0,青岛金王,2,5.98,-0.15,-2.45,2,181307,109196445.59,2.77,6.13,6.13,5.96,6.13,0.74,2.63,132.66,2.8,家居用品,山东板块,"参股银行,电商概念,一带一路,新零售,化妆品概念,化债(AMC)概念,零售概念"
深交所,深市主板,002095,0,生 意 宝,2,16.32,-0.43,-2.57,2,30281,49812359.43,2.63,16.74,16.75,16.3,16.61,0.77,1.2,900.33,4.71,数字媒体,浙江板块,"互联网服务,长江三角,互联网金融,电商概念,区块链,跨境电商,数据要素,DeepSeek概念"
深交所,深市主板,002096,0,易普力,2,11.09,-0.13,-1.16,2,68433,75887733.88,2.58,11.29,11.22,11.0,11.22,0.61,0.55,32.0,1.69,化学制品,湖南板块,"军工,央国企改革,IPO受益,军民融合,民爆概念,雅下水电概念"
深交所,深市主板,002097,0,山河智能,2,10.08,-0.21,-2.04,2,256926,259638002.63,2.14,10.26,10.29,10.04,10.26,1.29,2.4,149.11,2.31,工程机械,湖南板块,"军工,锂电池概念,通用航空,央国企改革,无人机,一带一路,军民融合,工业互联,工程机械概念,飞行汽车(eVTOL),低空经济,雅下水电概念,海南自贸,电池技术"
深交所,深市主板,002098,0,浔兴股份,2,8.6,-0.12,-1.38,2,45682,39581823.0,3.1,8.81,8.72,8.54,8.8,1.25,1.28,25.6,2.02,纺织制造,福建板块,"体育产业,跨境支付,跨境电商"
深交所,深市主板,002099,0,海翔药业,2,6.1,-0.06,-0.97,2,432710,262561462.69,3.41,6.19,6.16,5.98,6.11,1.26,2.68,93.34,2.0,化学制药,浙江板块,"化工原料,生物疫苗,长江三角,肝炎概念,减肥药"
深交所,深市主板,002100,0,天康生物,2,7.52,-0.56,-6.93,2,660454,505583652.96,8.42,8.1,8.08,7.42,8.04,1.67,4.84,-15.72,1.5,饲料,新疆板块,"生物疫苗,西部大开发,病毒防治,央国企改革,猪肉概念,鸡肉概念,转基因,宠物经济,预制菜概念,新消费"
深交所,深市主板,002101,0,广东鸿图,2,9.84,-0.18,-1.8,2,67178,66550192.52,1.9,10.03,10.02,9.84,10.01,1.01,1.01,-231.6,0.82,汽车零部件,广东板块,"创投,特斯拉概念,央国企改革,5G概念,华为概念,新能源车,汽车一体化压铸,飞行汽车(eVTOL),低空经济,通信技术"
深交所,深市主板,002102,0,ST能特,2,2.61,0.12,4.82,2,350484,90844521.03,3.21,2.61,2.49,2.53,2.53,0.76,1.61,68.13,2.08,化学制药,湖北板块,"电商概念,央国企改革,维生素"
深交所,深市主板,002103,0,广博股份,2,8.01,-0.23,-2.79,2,85783,69311154.0,3.28,8.25,8.24,7.98,8.25,1.1,2.21,52.61,3.41,文娱用品,浙江板块,"长江三角,电商概念,新零售,抖音概念(字节概念),网红经济,拼多多概念,跨境电商,谷子经济,首发经济,小红书概念,新消费"
深交所,深市主板,002104,0,恒宝股份,2,14.41,-0.38,-2.57,2,207687,301371982.4,2.84,14.79,14.79,14.37,14.79,0.5,3.46,-122.28,4.78,通信设备,江苏板块,"物联网,移动支付,长江三角,互联网金融,量子科技,一带一路,区块链,华为概念,ETC,数字货币,数据安全,数字经济,电子身份证"
深交所,深市主板,002105,0,信隆健康,2,6.69,-0.09,-1.33,2,71420,48205082.53,3.1,6.85,6.78,6.64,6.8,0.96,1.96,-315.11,3.07,摩托车及其他,广东板块,"交运设备,深圳特区,养老概念,体育产业,共享经济,小米概念,微盘股"
深交所,深市主板,002106,0,莱宝高科,2,11.0,-0.13,-1.17,2,109550,120852194.83,1.53,11.13,11.13,10.96,11.05,0.91,1.55,55.63,1.38,光学光电子,广东板块,"新材料,深圳特区,光伏概念,石墨烯,小米概念,OLED,华为概念,电子纸概念,显示技术"
深交所,深市主板,002107,0,沃华医药,2,7.26,-0.12,-1.63,2,144359,105104997.32,2.3,7.4,7.38,7.23,7.4,0.73,2.53,28.59,6.2,中药Ⅱ,山东板块,"创投,中药概念,阿兹海默,流感"
深交所,深市主板,002108,0,沧州明珠,2,6.12,-0.32,-4.97,2,2564444,1597004547.48,5.43,6.43,6.44,6.08,6.43,2.26,15.57,57.04,2.0,塑料,河北板块,"新材料,参股银行,物联网,锂电池概念,水利建设,央国企改革,一带一路,海绵城市,雄安新区,工业互联,钠离子电池,地下管网,新型城镇化,电池技术"
深交所,深市主板,002109,0,ST兴化,2,3.14,-0.16,-4.85,2,541812,170183642.04,1.21,3.18,3.3,3.14,3.14,6.81,4.25,-145.12,1.02,化学原料,陕西板块,"煤化工概念,化工原料,西部大开发,央国企改革"
深交所,深市主板,002110,0,三钢闽光,2,3.45,0.01,0.29,2,301425,104631838.7,2.33,3.51,3.44,3.43,3.45,1.36,1.24,-21.8,0.43,普钢,福建板块,"核能核电,央国企改革,一带一路,数据中心"
深交所,深市主板,002111,0,威海广泰,2,11.4,-0.13,-1.13,2,118724,135096090.33,2.08,11.53,11.53,11.29,11.53,0.4,2.43,19.63,1.96,航空装备Ⅱ,山东板块,"军工,通用航空,医疗器械概念,无人机,一带一路,无人驾驶,军民融合,大飞机,换电概念,机器人概念,低空经济"
深交所,深市主板,002112,0,三变科技,2,21.98,1.05,5.02,2,510898,1117140030.89,8.98,22.59,20.93,20.71,20.9,2.61,19.49,76.72,7.47,电网设备,浙江板块,"参股银行,智能电网,长江三角,央国企改革,储能概念,电网概念"
深交所,深市主板,002114,0,罗平锌电,2,9.24,0.0,0.0,2,200900,187380928.17,6.82,9.71,9.24,9.08,9.25,1.56,6.21,-18.93,4.13,工业金属,云南板块,"西部大开发,水利建设,央国企改革,小金属概念,乡村振兴,磷化工,微盘股"
深交所,深市主板,002115,0,三维通信,2,15.0,-0.42,-2.72,2,1583434,2446146510.95,7.46,15.98,15.42,14.83,15.28,1.05,21.05,140.74,5.89,通信服务,浙江板块,"互联网服务,创投,长江三角,海洋经济,阿里概念,5G概念,人工智能,区块链,卫星互联网,抖音概念(字节概念),商业航天,快手概念,虚拟数字人,小红书概念,通信技术"
深交所,深市主板,002116,0,中国海诚,2,9.68,-0.16,-1.63,2,41034,39986683.8,1.63,9.84,9.84,9.68,9.82,0.97,0.89,27.38,1.6,专业工程,上海板块,"长江三角,央国企改革,一带一路,垃圾分类,储能概念,啤酒概念"
深交所,深市主板,002117,0,东港股份,2,10.25,-0.26,-2.47,2,105638,108708987.0,2.85,10.5,10.51,10.2,10.48,0.99,2.02,27.05,4.05,包装印刷,山东板块,"造纸印刷,移动支付,大数据,彩票概念,区块链,蚂蚁概念,拼多多概念,机器人概念,Web3.0,数据确权,算力概念,财税数字化,人形机器人,DeepSeek概念,文娱消费"
深交所,深市主板,002119,0,康强电子,2,22.83,-0.46,-1.98,2,363002,828260489.31,2.92,23.15,23.29,22.47,23.06,1.06,9.67,84.1,6.16,半导体,浙江板块,"移动支付,核能核电,长江三角,半导体概念,存储芯片"
深交所,深市主板,002120,0,韵达股份,2,7.8,-0.11,-1.39,2,332049,260998530.75,1.52,7.92,7.91,7.8,7.89,0.63,1.18,11.61,1.06,物流,浙江板块,"长江三角,阿里概念,快递概念,低空经济"
深交所,深市主板,002121,0,科陆电子,2,7.02,-0.13,-1.82,2,263816,186409733.5,2.38,7.18,7.15,7.01,7.15,0.87,1.88,-72.18,32.86,电网设备,广东板块,"深圳特区,物联网,锂电池概念,智能电网,特斯拉概念,智能家居,边缘计算,新能源车,虚拟电厂,无线充电,储能概念,消费电子概念,电网概念,电池技术"
深交所,深市主板,002122,0,ST汇洲,2,2.88,-0.05,-1.71,2,204527,59212420.0,2.05,2.93,2.93,2.87,2.92,1.22,1.03,105.63,2.64,通用设备,浙江板块,"创投,铁路基建,风能,大数据,人工智能,拼多多概念,工业母机,新型工业化,小红书概念"
深交所,深市主板,002123,0,梦网科技,2,9.65,-0.25,-2.53,2,158795,154775755.93,2.53,9.9,9.9,9.65,9.86,1.11,2.2,-44.18,5.11,通信服务,辽宁板块,"物联网,云计算,光伏概念,阿里概念,一带一路,5G概念,人工智能,区块链,东北振兴,华为概念,超清视频,数据中心,鸿蒙概念,元宇宙概念,数字经济,ChatGPT概念,智谱AI概念,DeepSeek概念,通信技术"
深交所,深市主板,002124,0,天邦食品,2,2.81,-0.03,-1.06,2,2288514,646840435.02,4.58,2.9,2.84,2.77,2.84,1.48,11.6,-2.21,3.76,养殖业,浙江板块,"长江三角,猪肉概念,预制菜概念"
深交所,深市主板,002125,0,湘潭电化,2,15.02,-0.25,-1.64,2,239581,358328004.61,3.6,15.24,15.27,14.69,15.2,0.61,3.81,26.46,2.78,电池,湖南板块,"节能环保,锂电池概念,央国企改革,小金属概念,固态电池,钠离子电池,电池技术"
深交所,深市主板,002126,0,银轮股份,2,50.1,2.9,6.14,2,406866,2029164106.33,9.51,51.89,47.2,47.4,47.48,1.55,5.12,49.55,5.67,汽车零部件,浙江板块,"创投,长江三角,特斯拉概念,燃料电池概念,充电桩,量子科技,无人驾驶,工业互联,小米概念,独角兽,华为概念,氢能源,新能源车,尾气治理,华为汽车,储能概念,汽车热管理,麒麟电池,空气能热泵,液冷概念,小米汽车,低空经济,人形机器人,电池技术"
深交所,深市主板,002127,0,南极电商,2,3.05,-0.16,-4.98,2,778521,240874262.94,4.05,3.18,3.21,3.05,3.15,1.34,3.9,57.36,1.92,互联网电商,江苏板块,"创投,长江三角,婴童概念,电商概念,新零售,网红经济,化妆品概念,户外露营"
深交所,深市主板,002128,0,电投能源,2,31.7,0.48,1.54,2,162536,516233862.7,1.83,31.97,31.22,31.4,31.47,0.91,0.73,8.88,1.9,煤炭开采,内蒙古,"稀缺资源,光伏概念,西部大开发,风能,央国企改革,并购重组概念"
深交所,深市主板,002129,0,TCL中环,2,9.62,0.53,5.83,2,3936543,3810446624.58,11.77,10.0,9.09,8.93,9.09,4.52,9.74,-5.9,1.94,光伏设备,天津板块,"新能源,新材料,滨海新区,光伏概念,苹果概念,蓝宝石,一带一路,新能源车,HJT电池,半导体概念,中芯概念,IGBT概念,TOPCon电池"
深交所,深市主板,002130,0,沃尔核材,2,23.85,0.35,1.49,2,780497,1850866729.03,3.87,24.1,23.5,23.19,23.56,1.65,6.8,36.09,3.65,其他电子Ⅱ,广东板块,"军工,新能源,新材料,深圳特区,核能核电,风能,互联网金融,超导概念,充电桩,大飞机,华为概念,新能源车,铜缆高速连接"
深交所,深市主板,002131,0,利欧股份,2,6.74,-0.22,-3.16,2,3894275,2634468844.47,3.59,6.92,6.96,6.67,6.91,0.83,6.65,364.99,3.54,通用设备,浙江板块,"互联网服务,创投,长江三角,水利建设,参股保险,基因测序,海绵城市,人工智能,AI智能体,区块链,小米概念,百度概念,华为概念,新能源车,抖音概念(字节概念),网红经济,第三代半导体,快手概念,IGBT概念,虚拟数字人,AIGC概念,液冷概念,AI语料,小红书概念"
深交所,深市主板,002132,0,恒星科技,2,5.68,0.06,1.07,2,1216096,693141453.25,3.91,5.83,5.62,5.61,5.68,0.89,8.69,35.13,2.25,通用设备,河南板块,"新能源,新材料,黄金概念,光伏概念,铁路基建,风能,水利建设,特高压,有机硅概念,电网概念"
深交所,深市主板,002133,0,广宇集团,2,3.28,-0.05,-1.5,2,181104,59924830.73,3.0,3.36,3.33,3.26,3.34,0.78,2.35,-152.49,0.88,房地产开发,浙江板块,"长江三角,养老概念,乡村振兴,农业种植,微盘股"
深交所,深市主板,002134,0,天津普林,2,29.8,0.24,0.81,2,121744,362287391.13,3.96,30.28,29.56,29.11,29.96,0.72,4.94,158.53,14.34,元件,天津板块,"滨海新区,大飞机,PCB"
深交所,深市主板,002135,0,东南网架,2,9.22,-0.13,-1.39,2,335791,312087970.5,5.56,9.66,9.35,9.14,9.35,0.49,3.22,168.56,1.66,专业工程,浙江板块,"工程建设,光伏概念,长江三角,一带一路,PPP模式,雄安新区,乡村振兴,装配建筑"
深交所,深市主板,002136,0,安 纳 达,2,15.27,0.08,0.53,2,112947,172311454.0,3.88,15.57,15.19,14.98,15.26,0.69,5.27,110.73,3.01,化学原料,安徽板块,"锂电池概念,央国企改革,钛白粉概念,磷化工,电池技术"
深交所,深市主板,002137,0,实益达,2,8.56,0.01,0.12,2,176780,152075619.46,1.99,8.69,8.55,8.52,8.56,1.8,4.46,92.38,3.22,光学光电子,广东板块,"深圳特区,物联网,LED概念,智能穿戴,5G概念,区块链,独角兽,华为概念,无线耳机,半导体概念,抖音概念(字节概念),网红经济,植物照明,数字经济,消费电子概念,通信技术"
深交所,深市主板,002138,0,顺络电子,2,37.2,-0.11,-0.29,2,294005,1090191705.45,2.89,37.68,37.31,36.6,37.5,0.71,3.89,42.16,4.72,元件,广东板块,"深圳特区,物联网,移动支付,燃料电池概念,无人机,5G概念,小米概念,华为概念,传感器,无线充电,被动元件概念,消费电子概念,电池技术,通信技术"
深交所,深市主板,002139,0,拓邦股份,2,10.97,-0.22,-1.97,2,194281,214070840.34,2.41,11.19,11.19,10.92,11.16,0.93,1.81,65.9,1.98,消费电子,广东板块,"深圳特区,物联网,锂电池概念,智能电网,光伏概念,安防概念,智能家居,无人机,人工智能,无人驾驶,华为概念,边缘计算,无线耳机,新能源车,半导体概念,鸿蒙概念,无线充电,华为汽车,钠离子电池,储能概念,机器视觉,激光雷达,机器人概念,空气能热泵,高压快充,新型工业化,人形机器人,DeepSeek概念,消费电子概念,电网概念,电池技术"
深交所,深市主板,002140,0,东华科技,2,11.3,-0.26,-2.25,2,128915,146702213.16,3.11,11.62,11.56,11.26,11.56,0.73,1.82,14.05,1.64,专业工程,安徽板块,"工程建设,煤化工概念,节能环保,锂电池概念,央国企改革,PPP模式,氢能源,降解塑料,医废处理,熔盐储能,电池技术"
深交所,深市主板,002141,0,贤丰控股,2,3.69,-0.16,-4.16,2,381120,141085469.6,3.9,3.82,3.85,3.67,3.79,1.33,3.69,95.82,4.72,动物保健Ⅱ,广东板块,"创投,生物疫苗,锂电池概念,独角兽,PCB,电池技术"
深交所,深市主板,002142,0,宁波银行,2,31.91,-0.77,-2.36,2,254990,818447852.17,2.85,32.74,32.68,31.81,32.68,1.07,0.39,6.44,0.91,银行Ⅱ,浙江板块,互联网金融
深交所,深市主板,002144,0,宏达高科,2,13.73,-0.43,-3.04,2,50565,70039285.91,3.81,14.14,14.16,13.6,14.13,1.11,3.67,50.29,1.13,纺织制造,浙江板块,"军工,长江三角,医疗器械概念,微盘股,碳纤维"
深交所,深市主板,002145,0,钛能化学,2,4.72,0.01,0.21,2,486891,228557905.64,1.7,4.74,4.71,4.66,4.72,0.82,1.28,43.24,1.48,化学原料,甘肃板块,"锂电池概念,西部大开发,钛白粉概念,磷化工,钒电池,电池技术"
深交所,深市主板,002146,0,荣盛发展,2,1.37,0.0,0.0,2,1124496,153408807.7,3.65,1.39,1.37,1.34,1.36,0.9,2.87,-2.26,1.17,房地产开发,河北板块,"通用航空,京津冀,一带一路,PPP模式,雄安新区,低空经济,海南自贸"
深交所,深市主板,002148,0,北纬科技,2,8.13,-0.11,-1.33,2,130081,106552937.4,2.67,8.31,8.24,8.09,8.23,1.05,2.9,470.33,3.73,通信服务,北京板块,"创投,网络游戏,物联网,大数据,安防概念,无人机,5G概念,国产芯片,车联网(车路云),抖音概念(字节概念),数字经济,机器人概念,低空经济,通信技术"
深交所,深市主板,002149,0,西部材料,2,74.34,-1.1,-1.46,2,831682,6236651123.31,8.38,78.87,75.44,72.55,75.46,0.95,17.04,986.59,9.75,小金属,陕西板块,"军工,节能环保,核能核电,西部大开发,水利建设,通用航空,超导概念,燃料电池概念,央国企改革,小金属概念,5G概念,航母概念,纳米银,尾气治理,商业航天,电池技术,通信技术"
深交所,深市主板,002150,0,正泰电源,2,28.86,-0.37,-1.27,2,143006,415220471.71,3.04,29.59,29.23,28.7,29.22,1.0,3.99,173.02,4.81,通用设备,江苏板块,"光伏概念,长江三角,风能,贬值受益,乡村振兴,储能概念,数字经济"
深交所,深市主板,002151,0,北斗星通,2,42.94,-1.41,-3.18,2,268956,1161093817.35,3.49,44.38,44.35,42.83,44.36,0.8,6.07,429.95,4.82,军工电子Ⅱ,北京板块,"军工,物联网,水利建设,北斗导航,无人机,5G概念,航母概念,无人驾驶,军民融合,华为概念,车联网(车路云),商业航天,汽车芯片,英伟达概念,低空经济,通信技术"
深交所,深市主板,002152,0,广电运通,2,11.85,-0.26,-2.15,2,248622,296719156.06,3.06,12.18,12.11,11.81,12.11,1.0,1.0,32.51,2.31,计算机设备,广东板块,"创投,智慧城市,大数据,互联网金融,安防概念,央国企改革,人工智能,区块链,华为概念,边缘计算,数字货币,数据中心,生物识别,华为昇腾,国资云概念,虚拟数字人,跨境支付,电子身份证,信创,数据确权,AI应用"
